round,client_id,accuracy,loss
0,0,0.25,1.1337331962585449
0,1,0.2,1.1414994716644287
1,0,0.47,1.2514360761642456
1,1,0.47,1.2181926703453063
2,0,0.53,1.0468118953704835
2,1,0.56,1.03099853515625
3,0,0.59,0.8941325759887695
3,1,0.64,0.7848712062835693
4,0,0.62,0.7425272166728973
4,1,0.74,0.6486174511909485
5,0,0.71,0.71688556432724
5,1,0.75,0.6051083183288575
6,0,0.61,0.7060452508926391
6,1,0.79,0.6029214692115784
7,0,0.75,0.5465545797348023
7,1,0.83,0.4420598542690277
8,0,0.78,0.5940418612957
8,1,0.84,0.47123764872550966
9,0,0.76,0.5702358329296112
9,1,0.84,0.4364796620607376
10,0,0.76,0.544642163515091
10,1,0.88,0.3911639967560768
