round,client_id,accuracy,loss
0,0,0.34,1.1001959800720216
0,1,0.28,1.1039599800109863
1,0,0.4,1.0520734262466431
1,1,0.47,1.0090392208099366
2,0,0.53,0.9060079884529114
2,1,0.55,0.8329254388809204
3,0,0.73,0.7370524024963379
3,1,0.77,0.6481942796707153
4,0,0.72,0.6464972376823426
4,1,0.78,0.5264915466308594
5,0,0.67,0.7124454164505005
5,1,0.73,0.5709363579750061
6,0,0.79,0.5749019360542298
6,1,0.88,0.4233112704753876
7,0,0.7,0.6590227937698364
7,1,0.82,0.5202892923355102
8,0,0.78,0.563584623336792
8,1,0.83,0.43793698072433473
9,0,0.82,0.5275752711296081
9,1,0.85,0.3898322629928589
10,0,0.82,0.5042750692367554
10,1,0.85,0.36308752179145815
