round,global_accuracy
0,0.22
1,0.47
2,0.47
3,0.47
4,0.5466666666666666
5,0.4866666666666667
6,0.7366666666666667
7,0.5966666666666667
8,0.7533333333333333
9,0.6533333333333333
10,0.65
