round,client_id,accuracy,loss
0,0,0.47,1.084111318588257
0,1,0.47,1.08408842086792
1,0,0.47,1.3420181131362916
1,1,0.47,1.3601522278785705
2,0,0.47,3.4462066650390626
2,1,0.47,3.636107177734375
3,0,0.47,3.7060363817214967
3,1,0.47,4.0203603172302245
4,0,0.48,1.6159014415740967
4,1,0.47,2.0007700729370117
5,0,0.76,0.6395271611213684
5,1,0.66,0.7442710828781128
6,0,0.75,0.5893430852890015
6,1,0.71,0.6184680891036988
7,0,0.62,0.7112608480453492
7,1,0.59,0.7446578860282898
8,0,0.36,1.6473422050476074
8,1,0.38,1.604518642425537
9,0,0.57,0.892765941619873
9,1,0.6,0.8960527658462525
10,0,0.73,0.667012186050415
10,1,0.64,0.7965964591503143
