round,client_id,accuracy,loss
0,0,0.31,1.097682271003723
0,1,0.31,1.097682271003723
1,0,0.47,1.6476056313514709
1,1,0.47,1.6476056337356568
2,0,0.47,1.790150761604309
2,1,0.47,1.7901508188247681
3,0,0.47,1.9424063110351562
3,1,0.47,1.9423794174194335
4,0,0.47,2.803136668205261
4,1,0.47,2.8065035772323608
5,0,0.47,4.207681322097779
5,1,0.47,4.318936347961426
6,0,0.5,1.6497596073150635
6,1,0.5,2.0829323625564573
7,0,0.75,0.718609893321991
7,1,0.79,0.6893668746948243
8,0,0.74,1.0400466704368592
8,1,0.7,1.1529716062545776
9,0,0.57,1.8033515453338622
9,1,0.56,1.6413140773773194
10,0,0.77,0.78916015625
10,1,0.76,0.8229656314849854
