round,client_id,accuracy,loss
0,0,0.0,1.116651421501523
0,1,0.0,1.116651421501523
1,0,1.0,0.032177601541791646
1,1,1.0,0.032177601541791646
2,0,1.0,2.3007129216455812e-05
2,1,1.0,2.3007129216455812e-05
3,0,1.0,2.3841856286058567e-07
3,1,1.0,2.3841856286058567e-07
4,0,1.0,2.3841856286058567e-07
4,1,1.0,2.3841856286058567e-07
5,0,1.0,2.3841856286058567e-07
5,1,1.0,2.3841856286058567e-07
6,0,1.0,2.3983772106952356e-07
6,1,1.0,2.3841856286058567e-07
7,0,1.0,3.1221477213096346e-08
7,1,1.0,5.250884831704232e-08
8,0,1.0,0.0
8,1,1.0,0.0
9,0,1.0,0.0
9,1,1.0,0.0
10,0,1.0,0.0
10,1,1.0,0.0
