round,client_id,accuracy,loss
0,0,0.44,1.0960446977615357
0,1,0.49,1.0950482606887817
1,0,0.44,1.413470585346222
1,1,0.49,1.2957591366767884
2,0,0.44,1.5818145489692688
2,1,0.49,1.440713300704956
3,0,0.44,2.2471728134155273
3,1,0.49,2.022483024597168
4,0,0.44,2.6191428565979002
4,1,0.49,2.3758136415481568
5,0,0.44,3.4959002780914306
5,1,0.49,3.1384363174438477
6,0,0.49,1.3374326181411744
6,1,0.55,1.2647622370719909
7,0,0.67,0.8085274696350098
7,1,0.7,0.7692458987236023
8,0,0.65,0.7666639375686646
8,1,0.7,0.6889957010746002
9,0,0.66,1.1740833187103272
9,1,0.7,1.0533133506774903
10,0,0.66,1.1234815406799317
10,1,0.66,1.3852526807785035
