round,client_id,accuracy,loss
0,0,0.21,1.1622003078460694
0,1,0.25,1.1480630016326905
0,2,0.21,1.1613739728927612
1,0,0.5,3.318326554298401
1,1,0.47,3.5139231491088867
1,2,0.47,3.5558473825454713
2,0,0.5,11.357563819885254
2,1,0.47,13.424194297790528
2,2,0.47,12.866839485168457
3,0,0.63,1.1715048265457153
3,1,0.5,1.542691686153412
3,2,0.52,1.534367094039917
4,0,0.61,0.9345786994695664
4,1,0.51,1.358421174287796
4,2,0.63,1.2677419471740723
5,0,0.62,1.5654849982261658
5,1,0.54,1.7025904607772828
5,2,0.57,1.4898332095146178
6,0,0.89,0.37895146310329436
6,1,0.79,0.4980542266368866
6,2,0.86,0.3867192822694778
7,0,0.81,0.5500833630561829
7,1,0.72,0.7239615416526795
7,2,0.77,0.6442223501205444
8,0,0.56,1.6697770285606384
8,1,0.58,1.5909964990615846
8,2,0.58,1.15516282081604
9,0,0.84,0.5321265523135662
9,1,0.77,0.522049263715744
9,2,0.87,0.3036214447021484
10,0,0.71,1.050942354798317
10,1,0.7,0.9873221978545189
10,2,0.76,0.6111303758621216
