round,global_accuracy
0,0.2733333333333333
1,0.58
2,0.7133333333333334
3,0.8066666666666666
4,0.7666666666666667
5,0.76
6,0.7466666666666667
7,0.8
8,0.8
9,0.82
10,0.82
