round,client_id,accuracy,loss
0,0,0.31,1.1022711086273194
0,1,0.31,1.0980375480651856
1,0,0.54,0.8972271919250489
1,1,0.57,0.8830410385131836
2,0,0.71,0.7539816856384277
2,1,0.63,0.7489460110664368
3,0,0.66,0.7415405368804932
3,1,0.68,0.7153501462936401
4,0,0.71,0.6466748714447021
4,1,0.76,0.6323802161216736
5,0,0.75,0.6099404096603394
5,1,0.79,0.6005646085739136
6,0,0.77,0.5569983386993408
6,1,0.83,0.5273629641532898
7,0,0.81,0.4897875213623047
7,1,0.85,0.4510090446472168
8,0,0.8,0.517997989654541
8,1,0.81,0.4761267113685608
9,0,0.81,0.47711456298828125
9,1,0.84,0.4240140509605408
10,0,0.77,0.5025556755065917
10,1,0.86,0.4265329599380493
