round,client_id,accuracy,loss
0,0,0.47,1.0955786943435668
0,1,0.47,1.0954028749465943
1,0,0.47,1.3009464502334596
1,1,0.47,1.3379773569107056
2,0,0.47,1.253497188091278
2,1,0.47,1.292319927215576
3,0,0.47,1.3586382699012756
3,1,0.47,1.3865060019493103
4,0,0.47,1.5681654906272888
4,1,0.47,1.5740231895446777
5,0,0.47,2.57810115814209
5,1,0.47,2.5812496280670167
6,0,0.48,2.432870273590088
6,1,0.47,2.2438563203811643
7,0,0.63,1.4670771074295044
7,1,0.66,1.303998166322708
8,0,0.72,0.7194382670521736
8,1,0.8,0.525339640378952
9,0,0.71,0.896525653898716
9,1,0.77,0.6424010145664215
10,0,0.77,1.0729978110920637
10,1,0.74,1.158692632606253
