round,global_accuracy
0,0.4166666666666667
1,0.66
2,0.67
3,0.7266666666666667
4,0.7966666666666666
5,0.77
6,0.7666666666666667
7,0.7966666666666666
8,0.8233333333333334
9,0.8266666666666667
10,0.8166666666666667
