round,client_id,accuracy,loss
0,0,0.21,1.0974313449859618
0,1,0.21,1.0991395282745362
1,0,0.5,1.0503408241271972
1,1,0.47,1.0936303305625916
2,0,0.5,3.696087579727173
2,1,0.47,3.971246213912964
3,0,0.5,3.5220218324661254
3,1,0.47,3.849290761947632
4,0,0.5,2.3603416585922243
4,1,0.47,2.758881230354309
5,0,0.72,0.5882162690162659
5,1,0.67,0.7216492187976837
6,0,0.51,1.6295903873443605
6,1,0.47,2.075007200241089
7,0,0.39,1.5495141744613647
7,1,0.45,1.2627221393585204
8,0,0.65,0.6010091304779053
8,1,0.66,0.5787609505653382
9,0,0.64,0.7266035997867584
9,1,0.52,1.025608081817627
10,0,0.41,1.686259994506836
10,1,0.42,1.469344711303711
