round,client_id,accuracy,loss
0,0,0.27,1.098790364265442
0,1,0.34,1.0969583940505983
1,0,0.5,1.3523701953887939
1,1,0.44,1.5114988803863525
2,0,0.5,1.2081397485733032
2,1,0.44,1.3366852498054504
3,0,0.5,1.4231800103187562
3,1,0.44,1.6235854053497314
4,0,0.5,1.6820274019241332
4,1,0.44,1.8939201259613037
5,0,0.5,2.429186658859253
5,1,0.44,2.6960524702072144
6,0,0.61,1.3470235633850098
6,1,0.5,1.7125942885875702
7,0,0.78,0.5508856981992721
7,1,0.72,0.8114523887634277
8,0,0.7,1.189109867811203
8,1,0.7,1.3207419204711914
9,0,0.69,1.1080401726532727
9,1,0.69,1.26286438703537
10,0,0.74,0.8954189265146851
10,1,0.67,0.8946646785736084
