round,client_id,accuracy,loss
0,0,0.23,1.0962666606903075
0,1,0.22,1.0973942279815674
1,0,0.5,1.0418272614479065
1,1,0.49,1.0459167289733886
2,0,0.5,3.554819941520691
2,1,0.49,3.577889084815979
3,0,0.5,3.7161164712905883
3,1,0.49,3.7286803674697877
4,0,0.51,2.0577426600456237
4,1,0.49,2.0986022782325744
5,0,0.52,1.8720114541053772
5,1,0.49,1.9084440326690675
6,0,0.63,0.806609143614769
6,1,0.62,0.8438819527626038
7,0,0.51,2.5908244037628174
7,1,0.49,2.6268944549560547
8,0,0.62,0.9010853004455567
8,1,0.62,0.9237703001499176
9,0,0.55,1.0519743084907531
9,1,0.56,1.1121033346652984
10,0,0.69,0.6258343720436096
10,1,0.65,0.6366794753074646
