round,client_id,accuracy,loss
0,0,0.21,1.0988858079910278
0,1,0.21,1.0992938661575318
1,0,0.5,1.3850428915023805
1,1,0.47,1.4602269124984741
2,0,0.5,1.3634541702270508
2,1,0.47,1.4364500951766968
3,0,0.5,1.2751946473121643
3,1,0.47,1.3433022570610047
4,0,0.5,1.4166512537002562
4,1,0.47,1.4989584589004517
5,0,0.5,2.2078731203079225
5,1,0.47,2.4286089611053465
6,0,0.56,1.2118249869346618
6,1,0.53,1.6169459879398347
7,0,0.75,0.8572640264034271
7,1,0.75,0.6984444870054722
8,0,0.71,0.5688512110710144
8,1,0.7,0.7157795953750611
9,0,0.84,0.5139624464511872
9,1,0.79,0.8622988557815552
10,0,0.82,0.5074949836730958
10,1,0.71,0.6080989217758179
