round,client_id,accuracy,loss
0,0,0.22,1.1918138599395751
0,1,0.22,1.1957195091247559
1,0,0.47,7.840623779296875
1,1,0.47,7.726522312164307
2,0,0.48,1.415511748790741
2,1,0.47,1.4963926100730895
3,0,0.48,2.706982469558716
3,1,0.47,3.095201301574707
4,0,0.71,0.9927973890304566
4,1,0.63,1.2678189969062805
5,0,0.53,2.343549175262451
5,1,0.51,2.3005005979537962
6,0,0.78,0.4966768527030945
6,1,0.82,0.4393986439704895
7,0,0.74,0.7362352657318115
7,1,0.7,0.7955545234680176
8,0,0.43,2.427469072341919
8,1,0.41,2.6534176540374754
9,0,0.72,0.7663829851150513
9,1,0.76,0.7245251846313476
10,0,0.78,0.5275956916809083
10,1,0.82,0.5373636436462402
