round,client_id,accuracy,loss
0,0,0.31,1.1022711086273194
0,1,0.31,1.1119839000701903
1,0,0.58,1.024460256099701
1,1,0.56,1.0886845731735229
2,0,0.66,0.8007820701599121
2,1,0.7,0.7974746370315552
3,0,0.71,0.7061195278167725
3,1,0.75,0.6955572462081909
4,0,0.71,0.6450259828567505
4,1,0.78,0.632760659456253
5,0,0.72,0.6234738683700561
5,1,0.76,0.5774591732025146
6,0,0.75,0.5657344818115234
6,1,0.79,0.5672792339324951
7,0,0.79,0.5436211967468262
7,1,0.76,0.5132883942127228
8,0,0.8,0.5418666934967041
8,1,0.73,0.5166357517242431
9,0,0.84,0.4785632228851318
9,1,0.8,0.4559947144985199
10,0,0.82,0.4913067626953125
10,1,0.78,0.5107451677322388
