round,client_id,accuracy,loss
0,0,0.31,1.097682271003723
0,1,0.31,1.097682271003723
1,0,0.47,1.3162810754776002
1,1,0.47,1.3162810754776002
2,0,0.47,1.4432078671455384
2,1,0.47,1.4432078528404235
3,0,0.47,1.3339854431152345
3,1,0.47,1.333980255126953
4,0,0.47,1.5976920080184938
4,1,0.47,1.5985340833663941
5,0,0.47,3.1850020122528075
5,1,0.47,3.2114221096038817
6,0,0.64,0.8040013074874878
6,1,0.64,0.8910732185840606
7,0,0.62,1.058721933364868
7,1,0.67,1.2563250589370727
8,0,0.72,0.907413296699524
8,1,0.71,1.076230421066284
9,0,0.79,0.5556876707077026
9,1,0.74,0.6583006227016449
10,0,0.57,1.7159458565711976
10,1,0.59,1.8933600997924804
