round,client_id,accuracy,loss
0,0,0.49,1.0750153255462647
0,1,0.54,1.050466547012329
1,0,0.47,4.246103148460389
1,1,0.47,4.124715957641602
2,0,0.61,1.1061004638671874
2,1,0.6,1.0800948643684387
3,0,0.64,1.3146961694955825
3,1,0.63,1.237333378791809
4,0,0.71,0.8979573941230774
4,1,0.73,0.771397922039032
5,0,0.72,0.7880099007487297
5,1,0.87,0.41505668848752975
6,0,0.68,1.0195364940166474
6,1,0.77,0.798732271194458
7,0,0.53,1.879014859199524
7,1,0.59,1.4543358993530273
8,0,0.73,1.2003337860107421
8,1,0.71,1.17672532081604
9,0,0.73,0.6527076089382171
9,1,0.8,0.5580897325277329
10,0,0.67,1.122060351371765
10,1,0.8,0.703851033449173
