round,client_id,accuracy,loss
0,0,0.23,1.1211793422698975
0,1,0.22,1.1201845264434815
1,0,0.5,2.8734579277038574
1,1,0.44,3.2593644428253175
2,0,0.61,1.0962190103530884
2,1,0.53,1.3246437525749206
3,0,0.51,3.83268346786499
3,1,0.45,4.393127031326294
4,0,0.79,0.4997822070121765
4,1,0.75,0.6685721516609192
5,0,0.5,2.0916295623779297
5,1,0.51,1.765089406967163
6,0,0.67,1.48781352519989
6,1,0.6,1.8744691658020018
7,0,0.64,1.155833683013916
7,1,0.67,1.0299823951721192
8,0,0.63,2.2232688570022585
8,1,0.56,2.969306173324585
9,0,0.83,0.47692368268966673
9,1,0.86,0.3815318202972412
10,0,0.88,0.416435227394104
10,1,0.81,0.5384432816505432
