round,client_id,accuracy,loss
0,0,0.47,1.0822534084320068
0,1,0.47,1.0822437191009522
1,0,0.47,1.5481668996810913
1,1,0.47,1.5354968285560608
2,0,0.47,4.355014791488648
2,1,0.47,4.282502717971802
3,0,0.47,3.1225880098342897
3,1,0.47,3.0905280017852785
4,0,0.47,2.288064708709717
4,1,0.47,2.3154712867736817
5,0,0.5,1.7483600878715515
5,1,0.47,1.7964517545700074
6,0,0.52,1.1366078519821168
6,1,0.51,1.164117910861969
7,0,0.64,0.7233020067214966
7,1,0.58,0.7589336037635803
8,0,0.57,0.9372484803199768
8,1,0.55,1.0531848096847534
9,0,0.69,0.6836601448059082
9,1,0.67,0.750606677532196
10,0,0.68,0.769015474319458
10,1,0.59,0.8518942821025849
