round,global_accuracy
0,0.29333333333333333
1,0.64
2,0.7333333333333333
3,0.7033333333333334
4,0.7666666666666667
5,0.7966666666666666
6,0.7966666666666666
7,0.8366666666666667
8,0.8366666666666667
9,0.8066666666666666
10,0.84
0,0.37
1,0.45666666666666667
2,0.7566666666666667
3,0.7666666666666667
4,0.7433333333333333
5,0.8266666666666667
6,0.8266666666666667
7,0.8466666666666667
8,0.86
9,0.84
10,0.8466666666666667
