round,client_id,accuracy,loss
0,0,0.21,1.119934811592102
0,1,0.25,1.1145594549179076
1,0,0.5,7.337649650573731
1,1,0.47,7.71548490524292
2,0,0.55,1.8177825927734375
2,1,0.47,1.9090707445144652
3,0,0.51,4.814940443038941
3,1,0.47,5.831381254196167
4,0,0.54,1.5623882222175598
4,1,0.52,1.4042519378662108
5,0,0.57,1.6818611669540404
5,1,0.59,1.616223373413086
6,0,0.66,1.3463858294487
6,1,0.58,1.716236307621002
7,0,0.53,2.0858924102783205
7,1,0.49,2.17186861038208
8,0,0.75,0.7551769477128982
8,1,0.72,0.9259798645973205
9,0,0.6,1.4987211990356446
9,1,0.55,1.6463165092468262
10,0,0.72,0.6725729721039534
10,1,0.72,0.7317885169386864
