round,client_id,accuracy,loss
0,0,0.28,1.0957732200622559
0,1,0.41,1.084789876937866
1,0,0.59,0.8816449999809265
1,1,0.58,0.9162488341331482
2,0,0.78,0.7310259032249451
2,1,0.7,0.7890319728851318
3,0,0.78,0.6739429903030395
3,1,0.78,0.745992522239685
4,0,0.77,0.5447170925140381
4,1,0.76,0.6357216000556946
5,0,0.8,0.48363849878311155
5,1,0.83,0.5434658670425415
6,0,0.8,0.4736855387687683
6,1,0.79,0.5467904162406921
7,0,0.84,0.4177289080619812
7,1,0.84,0.4770997142791748
8,0,0.83,0.4472561573982239
8,1,0.83,0.5259157228469848
9,0,0.85,0.42221649646759035
9,1,0.84,0.49007627606391907
10,0,0.85,0.3831180596351624
10,1,0.84,0.4703762638568878
