round,loss,accuracy
0,1.1073485350608825,0.44
1,3.7627151679992674,0.44
2,4.606484317779541,0.44
3,3.1741491842269896,0.45
4,1.4260148620605468,0.62
5,0.9341799688339233,0.64
6,1.6939378929138185,0.53
7,0.8581796360015869,0.7
8,0.7802718710899353,0.77
9,0.5884194231033325,0.82
10,0.9889897871017456,0.73
0,1.1970890331268311,0.22
1,8.452887802124023,0.44
2,1.035213017463684,0.52
3,1.713277153968811,0.48
4,0.7137482023239136,0.73
5,0.637061219215393,0.8
6,0.5908690643310547,0.79
7,0.4505851030349731,0.82
8,0.8139827346801758,0.72
9,0.5175539946556091,0.8
10,0.6426289176940918,0.78
0,1.0571772980690002,0.47
1,4.367297677993775,0.44
2,10.106592035293579,0.44
3,0.809995687007904,0.66
4,0.7891564416885376,0.68
5,1.1677590942382812,0.64
6,1.2166829586029053,0.63
7,0.7002838516235351,0.79
8,0.5359341311454773,0.82
9,0.6269920969009399,0.8
10,2.367007247209549,0.56
0,1.1201845264434815,0.22
1,3.2593644428253175,0.44
2,1.3246437525749206,0.53
3,4.393127031326294,0.45
4,0.6685721516609192,0.75
5,1.765089406967163,0.51
6,1.8744691658020018,0.6
7,1.0299823951721192,0.67
8,2.969306173324585,0.56
9,0.3815318202972412,0.86
10,0.5384432816505432,0.81
0,1.1970890331268311,0.22
1,18.6304528427124,0.44
2,4.773448209762574,0.44
3,8.11799488067627,0.44
4,1.4730599594116212,0.57
5,0.4507819986343384,0.81
6,0.6414908027648926,0.75
7,0.5534276676177978,0.79
8,1.4207671546936036,0.53
9,0.9893898868560791,0.63
10,0.35742653846740724,0.87
0,1.1970890331268311,0.22
1,4.941208553314209,0.44
2,1.8064944815635682,0.46
3,3.944766025543213,0.45
4,0.8960490322113037,0.64
5,0.7909865283966064,0.68
6,0.4519541788101196,0.85
7,1.5088806867599487,0.62
8,0.7886854457855225,0.72
9,1.3385764980316162,0.6
10,1.6342572021484374,0.51
0,1.1970890331268311,0.22
1,4.880295791625977,0.44
2,12.613347454071045,0.44
3,3.195413656234741,0.49
4,0.8929799509048462,0.65
5,0.5478110361099243,0.82
6,0.8023775911331177,0.69
7,1.9402404022216797,0.46
8,0.5868557333946228,0.83
9,1.7722840118408203,0.55
10,0.6546296429634094,0.77
