round,loss,accuracy
0,1.0994988298416137,0.22
1,1.4382639455795287,0.44
2,1.5501914143562316,0.44
3,1.7993836617469787,0.44
4,2.4378692150115966,0.44
5,3.148483867645264,0.44
6,1.4063289868831634,0.52
7,0.8824355787038803,0.74
8,0.5945249000191688,0.75
9,0.8642844793200493,0.76
10,0.5191892999410629,0.85
0,1.0994988298416137,0.22
1,1.5627029943466186,0.44
2,1.7417828941345215,0.44
3,1.76951180934906,0.44
4,2.291229190826416,0.44
5,2.920492367744446,0.44
6,1.468115668296814,0.57
7,0.7739664542675019,0.74
8,0.6334226083755493,0.73
9,0.5391409381106496,0.75
10,0.7638732290267944,0.75
0,1.0960446977615357,0.44
1,1.413470585346222,0.44
2,1.5818145489692688,0.44
3,2.2471728134155273,0.44
4,2.6191428565979002,0.44
5,3.4959002780914306,0.44
6,1.3374326181411744,0.49
7,0.8085274696350098,0.67
8,0.7666639375686646,0.65
9,1.1740833187103272,0.66
10,1.1234815406799317,0.66
0,1.0969583940505983,0.34
1,1.5114988803863525,0.44
2,1.3366852498054504,0.44
3,1.6235854053497314,0.44
4,1.8939201259613037,0.44
5,2.6960524702072144,0.44
6,1.7125942885875702,0.5
7,0.8114523887634277,0.72
8,1.3207419204711914,0.7
9,1.26286438703537,0.69
10,0.8946646785736084,0.67
0,1.0994988298416137,0.22
1,1.3931348633766174,0.44
2,1.3728698134422301,0.44
3,1.4306562423706055,0.44
4,1.8062384510040284,0.44
5,2.2461734867095946,0.44
6,1.3180215167999267,0.63
7,0.7636905026435852,0.7
8,1.1916077709197999,0.72
9,0.7823985028266907,0.68
10,0.805009081363678,0.72
0,1.0994988298416137,0.22
1,1.2781203746795655,0.44
2,1.3021310830116273,0.44
3,1.2226177525520325,0.44
4,1.378188543319702,0.44
5,1.9403255558013917,0.44
6,1.274782371520996,0.54
7,1.060622400045395,0.67
8,1.1936749452352524,0.7
9,2.6906043806672097,0.65
10,0.8197154685226269,0.75
0,1.0994988298416137,0.22
1,1.3736911153793334,0.44
2,1.3284761857986451,0.44
3,1.511701350212097,0.44
4,1.695954999923706,0.44
5,2.6600136947631836,0.44
6,1.1287428176403045,0.58
7,1.1072133708000182,0.69
8,0.79091304063797,0.71
9,0.7852285072207451,0.7
10,0.8642870497703552,0.75
