round,loss,accuracy
0,1.09909077167511,0.22
1,1.4313777041435243,0.47
2,1.6742741203308105,0.47
3,1.6981089687347413,0.47
4,2.4260059881210325,0.47
5,3.2754952335357665,0.47
6,1.2985214436054229,0.54
7,0.6085699367523193,0.75
8,0.8790049695968628,0.76
9,0.7097104454040527,0.72
10,0.4718001937866211,0.79
0,1.09909077167511,0.22
1,1.3380145025253296,0.47
2,1.5797930026054383,0.47
3,1.891841151714325,0.47
4,2.1144518089294433,0.47
5,2.9888719749450683,0.47
6,1.6287643563747407,0.53
7,0.7302916264533996,0.75
8,0.6251865524053574,0.73
9,0.7253322029113769,0.79
10,0.8194115418195724,0.76
0,1.0954468202590943,0.47
1,1.2916359901428223,0.47
2,1.216722846031189,0.47
3,1.1984084391593932,0.47
4,1.395726342201233,0.47
5,2.0189431715011597,0.47
6,0.6538622570037842,0.72
7,0.611712965965271,0.75
8,0.5903848695755005,0.77
9,0.5596210575103759,0.83
10,1.3471606183052063,0.71
0,1.097682271003723,0.31
1,1.6476056337356568,0.47
2,1.7901508188247681,0.47
3,1.9423794174194335,0.47
4,2.8065035772323608,0.47
5,4.318936347961426,0.47
6,2.0829323625564573,0.5
7,0.6893668746948243,0.79
8,1.1529716062545776,0.7
9,1.6413140773773194,0.56
10,0.8229656314849854,0.76
0,1.09909077167511,0.22
1,1.4728850984573365,0.47
2,1.4625739526748658,0.47
3,1.6852449345588685,0.47
4,1.9814423656463622,0.47
5,2.961127610206604,0.47
6,1.3808283925056457,0.5
7,0.6863086152076722,0.72
8,0.5760120224952697,0.75
9,0.5324110841751098,0.8
10,0.5222336006164551,0.82
0,1.09909077167511,0.22
1,1.3971915793418885,0.47
2,1.4127927660942077,0.47
3,1.4001346254348754,0.47
4,2.0841220808029175,0.47
5,3.539500255584717,0.47
6,1.7311229372024537,0.51
7,0.6213265514373779,0.7
8,1.0072945222258567,0.7
9,0.7164534044265747,0.77
10,0.7376555318012834,0.74
0,1.097682271003723,0.31
1,1.4809017372131348,0.47
2,1.516237165927887,0.47
3,1.3026042985916138,0.47
4,1.5423747563362122,0.47
5,1.8820061922073363,0.47
6,1.0659270429611205,0.64
7,1.203660364151001,0.65
8,0.8198191547393798,0.78
9,1.069795331954956,0.7
10,0.8058084964752197,0.73
