round,global_accuracy
0,0.2842809364548495
1,0.47157190635451507
2,0.47157190635451507
3,0.47157190635451507
4,0.47157190635451507
5,0.4782608695652174
6,0.6588628762541806
7,0.5284280936454849
8,0.6722408026755853
9,0.7023411371237458
10,0.47157190635451507
