round,client_id,accuracy,loss
0,0,0.42105263157894735,1.0933070684734143
0,1,0.0,1.152132692590224
0,2,0.46621621621621623,1.0712078455332164
1,0,0.2631578947368421,7.796570627312911
1,1,0.46017699115044247,5.6766795605684806
1,2,0.5337837837837838,5.013841061978726
2,0,0.2631578947368421,6.209484200728567
2,1,0.46017699115044247,4.714823022352911
2,2,0.5337837837837838,4.023201762018977
3,0,0.42105263157894735,2.181619694358424
3,1,0.6548672566371682,1.0658057052477272
3,2,0.5337837837837838,1.989136773186761
4,0,0.39473684210526316,1.3883183880856163
4,1,0.5752212389380531,1.0391069597902551
4,2,0.5743243243243243,1.1033287563839473
5,0,0.4473684210526316,1.4337496882990788
5,1,0.672566371681416,0.6887108878751772
5,2,0.5337837837837838,1.362117677121549
6,0,0.6842105263157895,0.718308216647098
6,1,0.5132743362831859,0.869672041023727
6,2,0.8445945945945946,0.42264018187651764
7,0,0.5526315789473685,0.8297642971339979
7,1,0.9469026548672567,0.2575289211441985
7,2,0.5405405405405406,0.8399674827988083
8,0,0.7894736842105263,0.6362809978033367
8,1,0.6814159292035398,0.9141397476196289
8,2,0.8648648648648649,0.3056033366435283
9,0,0.5789473684210527,0.8853848168724462
9,1,0.9734513274336283,0.15464270009403736
9,2,0.5202702702702703,1.0134618604505383
10,0,0.4473684210526316,1.5715063622123318
10,1,0.5663716814159292,1.006091497640694
10,2,0.6081081081081081,1.0810416066968762
