round,loss,accuracy
0,1.103973878396524,0.36486486486486486
1,1.5642796464868494,0.5337837837837838
2,0.9253997673859468,0.5405405405405406
3,1.4475633646990802,0.5337837837837838
4,0.9512304357580237,0.5405405405405406
5,1.1182156511255212,0.5337837837837838
6,0.9523130494195062,0.5405405405405406
7,0.7977740313555743,0.6418918918918919
8,0.9119311538902489,0.5878378378378378
9,0.7878535244915936,0.6756756756756757
10,0.834494552096805,0.6418918918918919
0,1.1044983477205843,0.10810810810810811
1,1.0307339462074074,0.5337837837837838
2,1.0168609619140625,0.5540540540540541
3,1.0369602151819177,0.5540540540540541
4,0.990699510316591,0.5472972972972973
5,0.8109603057036529,0.6013513513513513
6,1.1321538203471415,0.5337837837837838
7,0.8185427124435837,0.6081081081081081
8,0.9065745070173934,0.5743243243243243
9,0.8981255582860999,0.581081081081081
10,0.793799335892136,0.6351351351351351
0,1.204973890974715,0.04054054054054054
1,4.5906965925886825,0.5337837837837838
2,1.5683425439370644,0.5337837837837838
3,1.0835586109676876,0.5337837837837838
4,1.3039441237578522,0.5337837837837838
5,0.938867865382014,0.5472972972972973
6,1.2051368017454405,0.5472972972972973
7,0.9244405772234943,0.5743243243243243
8,0.9069058572923815,0.581081081081081
9,0.812368173856993,0.6216216216216216
10,0.8327691490585739,0.6351351351351351
0,1.097066879272461,0.38513513513513514
1,0.5857260678265546,0.7297297297297297
2,0.4649519275974583,0.8040540540540541
3,0.5177705738995526,0.777027027027027
4,0.38243278297218114,0.8581081081081081
5,0.3670387139191499,0.8581081081081081
6,0.3500443922506796,0.8783783783783784
7,0.35160117535977753,0.8581081081081081
8,0.3002956815668055,0.8918918918918919
9,0.3644624143033414,0.8378378378378378
10,0.30189983909194534,0.8783783783783784
0,1.103973878396524,0.36486486486486486
1,2.3896755785555452,0.5337837837837838
2,1.0021747254036568,0.5337837837837838
3,1.0756898699580013,0.5337837837837838
4,1.130731440879203,0.5337837837837838
5,1.0817006600869667,0.5405405405405406
6,0.8700265755524507,0.5540540540540541
7,0.791569658227869,0.6216216216216216
8,0.8475507787756018,0.6216216216216216
9,0.9169312812186576,0.6013513513513513
10,0.8936993238088247,0.6283783783783784
0,1.204973890974715,0.04054054054054054
1,4.100038579992346,0.5337837837837838
2,0.9900180198050834,0.5337837837837838
3,1.6218610711999841,0.5337837837837838
4,0.8224274532215016,0.5675675675675675
5,1.489889144897461,0.5337837837837838
6,0.9347136987222208,0.5472972972972973
7,0.9717105272653941,0.5472972972972973
8,0.8297449833637959,0.6148648648648649
9,0.7680101265778413,0.6418918918918919
10,0.8996804340465648,0.6081081081081081
0,1.1044983477205843,0.10810810810810811
1,0.662355087898873,0.6824324324324325
2,0.5473519789206015,0.7567567567567568
3,0.41366313599251414,0.831081081081081
4,0.3511397709717622,0.9054054054054054
5,0.3651405347360147,0.8581081081081081
6,0.34059836735596527,0.8378378378378378
7,0.30101564446011103,0.8851351351351351
8,0.2814083775958499,0.8918918918918919
9,0.2601374355522362,0.918918918918919
10,0.23023537526259552,0.9121621621621622
0,1.1179274095071328,0.22297297297297297
1,1.7322058548798431,0.5337837837837838
2,1.2556511389242637,0.5337837837837838
3,1.0021000939446527,0.5405405405405406
4,1.05810276237694,0.5472972972972973
5,0.9783088452107197,0.5540540540540541
6,0.8310485143919248,0.6351351351351351
7,0.9824315792805439,0.5675675675675675
8,0.6914821959830619,0.6891891891891891
