round,global_accuracy
0,0.22333333333333333
1,0.4766666666666667
2,0.4766666666666667
3,0.6133333333333333
4,0.6066666666666667
5,0.63
6,0.7233333333333334
7,0.7833333333333333
8,0.8
9,0.8033333333333333
10,0.82
