round,loss,accuracy
0,1.152132692590224,0.0
1,5.6766795605684806,0.46017699115044247
2,4.714823022352911,0.46017699115044247
3,1.0658057052477272,0.6548672566371682
4,1.0391069597902551,0.5752212389380531
5,0.6887108878751772,0.672566371681416
6,0.869672041023727,0.5132743362831859
7,0.2575289211441985,0.9469026548672567
8,0.9141397476196289,0.6814159292035398
9,0.15464270009403736,0.9734513274336283
10,1.006091497640694,0.5663716814159292
0,1.0201895722245748,0.5752212389380531
1,6.824000468296287,0.46017699115044247
2,21.75216080657149,0.46017699115044247
3,3.5823317671244124,0.46017699115044247
4,0.8168709678987486,0.6548672566371682
5,0.9730536536832827,0.415929203539823
6,0.48483014739720165,0.8230088495575221
7,1.1932533230401774,0.3185840707964602
8,0.39751727180143376,0.7964601769911505
9,0.7925493105322914,0.5398230088495575
10,0.3788049410929722,0.8938053097345132
0,1.0190377699590363,0.46017699115044247
1,6.17185109906492,0.46017699115044247
2,5.538209493181347,0.46017699115044247
3,2.683310517167623,0.46017699115044247
4,0.866380640890746,0.5752212389380531
5,0.5415531850494115,0.7610619469026548
6,1.7362532151483856,0.49557522123893805
7,0.7538762725560011,0.6637168141592921
8,1.1215863016854346,0.4778761061946903
9,0.6930978656870074,0.7433628318584071
10,1.7086649363019826,0.24778761061946902
0,1.152132692590224,0.0
1,0.9269971087970564,0.5398230088495575
2,4.455675918444068,0.46017699115044247
3,20.322154627437087,0.46017699115044247
4,0.7409514705691718,0.7699115044247787
5,0.9572536839848071,0.6902654867256637
6,1.4420058326383607,0.672566371681416
7,0.11673109404808651,0.9469026548672567
8,1.8002067667193118,0.7256637168141593
9,0.18753465007891698,0.9557522123893806
10,0.41863884493313,0.9203539823008849
