round,global_accuracy
0,0.24414715719063546
1,0.47157190635451507
2,0.47157190635451507
3,0.47157190635451507
4,0.47157190635451507
5,0.47157190635451507
6,0.6120401337792643
7,0.6454849498327759
8,0.6655518394648829
9,0.6923076923076923
10,0.6789297658862876
