round,global_accuracy
0,0.3
1,0.57
2,0.7133333333333334
3,0.7066666666666667
4,0.73
5,0.7733333333333333
6,0.7866666666666666
7,0.7933333333333333
8,0.8166666666666667
9,0.8133333333333334
10,0.78
