round,loss,accuracy
0,1.1875178050994872,0.23
1,11.51177972793579,0.47
2,6.446558322906494,0.47
3,1.234866955280304,0.6
4,1.179153196811676,0.62
5,0.8661571788787842,0.7
6,0.8798122906684875,0.75
7,0.5909948825836182,0.8
8,0.4513348960876465,0.83
9,0.5759808921813965,0.81
10,0.4227500319480896,0.82
0,1.1875178050994872,0.23
1,2.64852961063385,0.47
2,4.060214285850525,0.47
3,3.0811095333099363,0.47
4,0.6438170957565308,0.75
5,0.7055677175521851,0.7
6,1.672623300552368,0.55
7,1.1429647970199586,0.68
8,0.42206673622131347,0.84
9,0.3403493976593018,0.88
10,1.9785710716247558,0.55
0,1.1875178050994872,0.23
1,3.2949439334869384,0.47
2,3.5869881916046142,0.47
3,1.5339729118347167,0.63
4,1.496536283493042,0.62
5,0.9237062454223632,0.61
6,1.2102140855789185,0.63
7,2.895216369628906,0.47
8,0.6910106372833252,0.77
9,0.8374734354019165,0.74
10,0.5605934858322144,0.81
0,1.1875178050994872,0.23
1,6.782372407913208,0.47
2,4.936239471435547,0.47
3,2.8837151193618773,0.47
4,0.39479854583740237,0.85
5,1.4393337678909301,0.59
6,0.40786132097244265,0.84
7,0.31758861064910887,0.87
8,2.23006667137146,0.47
9,1.342072558403015,0.69
10,1.8761905097961427,0.52
