round,loss,accuracy
0,1.0320707729884557,1.0
1,0.3082877056939261,1.0
2,0.0001441759328978757,1.0
3,1.419158124349451e-09,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
0,1.0700939269292922,0.0
1,0.4081861064547584,1.0
2,0.0006389431322791747,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
0,1.0718099503290086,1.0
1,0.5949806826455253,1.0
2,0.004657994867080734,1.0
3,2.7134262944898748e-06,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
0,1.0700939269292922,0.0
1,0.30507833049410865,1.0
2,0.00017475328474704708,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
0,1.0718099503290086,1.0
1,0.3376734710875012,1.0
2,0.00019736257049122026,1.0
3,2.838316248698902e-09,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
0,1.1005357787722634,0.0
1,0.7970364093780518,1.0
2,0.03383379606973557,1.0
3,4.103974026206526e-05,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
0,1.1008981750124978,0.0
1,0.4861578941345215,1.0
2,0.0007262498339904207,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
