round,loss,accuracy
0,1.1968663024902344,0.21
1,4.870008296966553,0.5
2,1.554791476726532,0.51
3,0.4648349320888519,0.85
4,0.8226729702949523,0.69
5,0.8972894334793091,0.68
6,0.5431781163811684,0.78
7,0.909061131477356,0.7
8,0.6333220833539963,0.83
9,0.7043846093118191,0.76
10,0.9191589856147766,0.76
0,1.1622003078460694,0.21
1,3.318326554298401,0.5
2,11.357563819885254,0.5
3,1.1715048265457153,0.63
4,0.9345786994695664,0.61
5,1.5654849982261658,0.62
6,0.37895146310329436,0.89
7,0.5500833630561829,0.81
8,1.6697770285606384,0.56
9,0.5321265523135662,0.84
10,1.050942354798317,0.71
0,1.119934811592102,0.21
1,11.47921672821045,0.5
2,1.7523531270027162,0.56
3,1.4530009019374848,0.61
4,1.435562105178833,0.5
5,0.6585241383314133,0.78
6,0.7649403309822083,0.77
7,1.9828150177001953,0.49
8,0.5358173751831055,0.85
9,1.4654403400421143,0.64
10,2.5813493490219117,0.52
0,1.119934811592102,0.21
1,7.337649650573731,0.5
2,1.8177825927734375,0.55
3,4.814940443038941,0.51
4,1.5623882222175598,0.54
5,1.6818611669540404,0.57
6,1.3463858294487,0.66
7,2.0858924102783205,0.53
8,0.7551769477128982,0.75
9,1.4987211990356446,0.6
10,0.6725729721039534,0.72
0,1.118468737602234,0.21
1,4.39609112739563,0.5
2,1.803058476448059,0.53
3,5.562562713623047,0.5
4,2.0587395000457764,0.5
5,0.6046997952461243,0.75
6,0.9675291180610657,0.66
7,0.4841934821009636,0.84
8,0.9018740504980087,0.75
9,0.4233106717467308,0.89
10,0.7388683062791824,0.76
0,1.119934811592102,0.21
1,5.83349199295044,0.5
2,2.7052857065200806,0.5
3,2.350021629333496,0.5
4,0.7936940479278565,0.72
5,0.8813129782676696,0.71
6,0.4439717561006546,0.8
7,2.526829319000244,0.46
8,2.0417168140411377,0.49
9,0.8161445820331573,0.68
10,0.6387213659286499,0.79
0,1.1968663024902344,0.21
1,4.301298675537109,0.5
2,3.3206242084503175,0.5
3,1.34302677154541,0.58
4,3.8943528747558593,0.34
5,0.5500693553686142,0.81
6,2.670854754447937,0.58
7,0.40549379140138625,0.83
8,0.3892706841230392,0.85
9,0.8497970521450042,0.74
10,2.1718826341629027,0.5
