round,loss,accuracy
0,1.0990218019485474,0.21
1,1.2016128420829773,0.49
2,1.1885912227630615,0.49
3,1.2996062278747558,0.49
4,2.012272915840149,0.49
5,2.6059333753585814,0.49
6,0.6310773831605911,0.74
7,0.9222344708442688,0.68
8,0.6777416640520095,0.73
9,0.5911510848999023,0.78
10,0.5539656589925289,0.8
0,1.1015686988830566,0.21
1,1.4805659866333007,0.49
2,1.5493069505691528,0.49
3,1.4212529897689818,0.49
4,1.6157940793037415,0.49
5,1.9712078475952148,0.49
6,1.2873682880401611,0.54
7,0.7797019290924072,0.75
8,0.5548748591542244,0.77
9,1.2715136882290243,0.73
10,0.5379800975322724,0.8
0,1.0990218019485474,0.21
1,1.364695029258728,0.49
2,1.2469092464447022,0.49
3,1.552010018825531,0.49
4,2.000375022888184,0.49
5,0.583475466966629,0.76
6,0.7693156003952026,0.67
7,0.37519288539886475,0.85
8,0.734938257932663,0.79
9,0.5871925777196885,0.82
10,0.9063754863291978,0.8
0,1.0996229887008666,0.3
1,1.2931960535049438,0.49
2,1.3195954751968384,0.49
3,1.4250459480285644,0.49
4,1.4250349497795105,0.49
5,1.45207754611969,0.49
6,1.8935161352157592,0.49
7,1.1675971269607544,0.56
8,0.5392233200371266,0.79
9,0.7281315809488297,0.71
10,2.3756301498413084,0.52
