round,global_accuracy
0,0.2966666666666667
1,0.58
2,0.68
3,0.77
4,0.7666666666666667
5,0.7866666666666666
6,0.8
7,0.8133333333333334
8,0.7866666666666666
9,0.8333333333333334
10,0.7866666666666666
