round,loss,accuracy
0,1.098417706489563,0.22
1,1.0645906257629394,0.47
2,3.4332350444793702,0.47
3,3.3729209089279175,0.47
4,2.101578712463379,0.47
5,1.772339859008789,0.48
6,1.5672256422042847,0.47
7,0.6715637135505677,0.72
8,0.5825076627731324,0.72
9,0.6500127279758453,0.73
10,0.6178618013858795,0.69
0,1.098417706489563,0.22
1,1.0840585589408875,0.47
2,3.86360725402832,0.47
3,3.255099573135376,0.47
4,0.9838503885269165,0.58
5,1.2562974977493286,0.5
6,0.5764511227607727,0.77
7,0.6760773181915283,0.59
8,0.5987470436096192,0.76
9,0.5967212772369385,0.67
10,0.7276854300498963,0.7
0,1.084111318588257,0.47
1,1.3420181131362916,0.47
2,3.4462066650390626,0.47
3,3.7060363817214967,0.47
4,1.6159014415740967,0.48
5,0.6395271611213684,0.76
6,0.5893430852890015,0.75
7,0.7112608480453492,0.62
8,1.6473422050476074,0.36
9,0.892765941619873,0.57
10,0.667012186050415,0.73
0,1.098417706489563,0.22
1,1.0894281697273254,0.47
2,3.9400984859466552,0.47
3,3.0732581615448,0.47
4,2.363554844856262,0.47
5,1.6686320829391479,0.48
6,0.8257892775535584,0.65
7,0.5812595701217651,0.76
8,0.6917960357666015,0.74
9,0.6049726676940917,0.66
10,0.5747448444366455,0.7
0,1.098417706489563,0.22
1,1.049308955669403,0.47
2,3.402270727157593,0.47
3,3.0638556146621703,0.47
4,1.3892740106582642,0.48
5,2.2366941118240358,0.47
6,0.8806081771850586,0.57
7,0.8808262062072754,0.55
8,0.5503443861007691,0.78
9,0.5995344257354737,0.69
10,0.6978778409957885,0.74
0,1.098417706489563,0.22
1,1.0796375751495362,0.47
2,3.7099076461791993,0.47
3,3.604209280014038,0.47
4,1.8881239986419678,0.47
5,0.8287914681434632,0.57
6,0.8692970848083497,0.55
7,0.6277800035476685,0.78
8,1.2248358511924744,0.53
9,1.0476244354248048,0.49
10,0.682680139541626,0.61
0,1.098417706489563,0.22
1,1.0907090091705323,0.47
2,3.7402778482437133,0.47
3,3.1508432626724243,0.47
4,2.8148749351501463,0.47
5,0.9818397212028503,0.52
6,1.3889327359199524,0.51
7,0.566130747795105,0.74
8,0.8019368004798889,0.62
9,0.626739673614502,0.78
10,2.8689792490005495,0.47
