round,loss,accuracy
0,1.0991395282745362,0.21
1,1.0822260522842406,0.47
2,3.4318229866027834,0.47
3,3.302088499069214,0.47
4,1.8734527182579042,0.47
5,1.8574928259849548,0.47
6,0.6741999274492264,0.71
7,0.5862187910079956,0.75
8,1.2387626731395722,0.54
9,0.5111536681652069,0.79
10,0.5713103687763215,0.72
0,1.0991395282745362,0.21
1,1.079335367679596,0.47
2,3.8095089912414553,0.47
3,3.098013024330139,0.47
4,2.7949408292770386,0.47
5,1.4813203418254852,0.48
6,0.6160718655586243,0.68
7,1.6089767742156982,0.48
8,0.6206426596641541,0.76
9,1.0931801772117615,0.52
10,0.7516102302074432,0.63
0,1.0823627662658692,0.47
1,1.602948715686798,0.47
2,4.765706572532654,0.47
3,3.347951192855835,0.47
4,1.8572265434265136,0.48
5,0.9934782445430755,0.48
6,1.162279373407364,0.5
7,0.617461541891098,0.64
8,2.5009509348869323,0.47
9,0.7367652785778046,0.65
10,0.949089879989624,0.47
0,1.0991395282745362,0.21
1,1.0936303305625916,0.47
2,3.971246213912964,0.47
3,3.849290761947632,0.47
4,2.758881230354309,0.47
5,0.7216492187976837,0.67
6,2.075007200241089,0.47
7,1.2627221393585204,0.45
8,0.5787609505653382,0.66
9,1.025608081817627,0.52
10,1.469344711303711,0.42
0,1.0991395282745362,0.21
1,1.0684519815444946,0.47
2,3.5177408695220946,0.47
3,3.2523323011398317,0.47
4,2.005909757614136,0.47
5,1.5327609384059906,0.48
6,1.2315005815029145,0.54
7,0.786768742799759,0.62
8,0.6956195437908173,0.7
9,0.5603960347175598,0.69
10,1.8200407552719116,0.47
0,1.0991395282745362,0.21
1,1.0775826978683472,0.47
2,3.787788219451904,0.47
3,3.479024958610535,0.47
4,1.1531076407432557,0.5
5,1.2307860898971557,0.54
6,1.0282774674892425,0.51
7,1.24414612531662,0.51
8,0.9480038034915924,0.62
9,1.3287584793567657,0.55
10,0.7140190052986145,0.76
0,1.0991395282745362,0.21
1,1.1069961810112,0.47
2,4.116268615722657,0.47
3,2.8230817985534666,0.47
4,2.3066640448570253,0.47
5,0.7632554197311401,0.7
6,0.6890679919719696,0.58
7,0.741861891746521,0.67
8,0.7910138654708863,0.57
9,0.9615062415599823,0.53
10,0.8199864864349365,0.64
