round,loss,accuracy
0,1.198634729385376,0.21
1,5.703241443634033,0.49
2,2.4860589790344236,0.49
3,1.7464486980438232,0.56
4,0.5542147201299668,0.83
5,0.3833078217506409,0.83
6,0.8233298659324646,0.75
7,0.26293672202154994,0.93
8,0.656909351348877,0.73
9,0.25385925084352495,0.91
10,0.4051799647137523,0.82
0,1.1085357284545898,0.3
1,3.784660806655884,0.49
2,3.5044852924346923,0.53
3,0.925899531841278,0.66
4,0.7660402953624725,0.76
5,0.8241759192943573,0.72
6,0.3858769518136978,0.86
7,0.5203475268185138,0.8
8,0.3430161929130554,0.87
9,1.0395010280609132,0.66
10,0.5289819980412722,0.78
0,1.1294632959365845,0.3
1,4.384343738555908,0.49
2,1.1917503452301026,0.6
3,1.8488448643684388,0.52
4,0.3117548343539238,0.87
5,0.3003047032654285,0.9
6,0.8086595606803894,0.74
7,0.9015527606010437,0.68
8,1.5221206188201903,0.52
9,0.5306659090518951,0.79
10,0.3973734132945538,0.85
0,1.0960997772216796,0.3
1,3.2243528079986574,0.49
2,6.394961414337158,0.49
3,1.3846137809753418,0.55
4,0.8206038105487824,0.68
5,0.645516904592514,0.74
6,1.6533481502532958,0.52
7,0.8092086458206177,0.73
8,0.5838875317573547,0.77
9,2.766258749961853,0.53
10,1.5718882751464844,0.57
