round,loss,accuracy
0,1.098479709625244,0.22
1,1.0726205253601073,0.47
2,3.6231612730026246,0.47
3,3.7193874502182007,0.47
4,2.3364231538772584,0.48
5,2.0206704425811766,0.48
6,1.786504077911377,0.48
7,0.7921239459514617,0.65
8,0.6057130599021912,0.69
9,0.7592985153198242,0.7
10,0.6807950830459595,0.68
0,1.098479709625244,0.22
1,1.0945182466506957,0.47
2,4.071791954040528,0.47
3,3.5774466514587404,0.47
4,1.214995687007904,0.56
5,1.4324066948890686,0.49
6,0.6712071561813354,0.68
7,0.7280975532531738,0.61
8,0.6433159589767456,0.74
9,0.621492714881897,0.66
10,0.7914142501354218,0.66
0,1.0822534084320068,0.47
1,1.5481668996810913,0.47
2,4.355014791488648,0.47
3,3.1225880098342897,0.47
4,2.288064708709717,0.47
5,1.7483600878715515,0.5
6,1.1366078519821168,0.52
7,0.7233020067214966,0.64
8,0.9372484803199768,0.57
9,0.6836601448059082,0.69
10,0.769015474319458,0.68
0,1.098479709625244,0.22
1,1.1006893491744996,0.47
2,4.199263753890992,0.47
3,3.3644114780426024,0.47
4,2.6108587169647217,0.47
5,1.928656210899353,0.48
6,1.0437918281555176,0.61
7,0.5784366917610169,0.75
8,0.8144726657867432,0.64
9,0.600498104095459,0.67
10,0.6115721464157104,0.71
0,1.098479709625244,0.22
1,1.055124945640564,0.47
2,3.590183138847351,0.47
3,3.35334734916687,0.47
4,1.5634029912948608,0.48
5,2.4832846546173095,0.48
6,1.007623097896576,0.56
7,0.9790453028678894,0.55
8,0.6289103698730468,0.73
9,0.6818759727478028,0.67
10,0.6928940868377685,0.73
0,1.0822534084320068,0.47
1,1.6890064239501954,0.47
2,4.472388229370117,0.47
3,3.963554916381836,0.47
4,2.003754663467407,0.47
5,1.3860201334953308,0.51
6,0.9835790038108826,0.6
7,0.7287012219429017,0.62
8,0.7062870311737061,0.68
9,0.5342712092399597,0.78
10,0.5514597249031067,0.74
0,1.098479709625244,0.22
1,1.102147958278656,0.47
2,3.9344611835479735,0.47
3,3.4427870321273804,0.47
4,3.087145628929138,0.47
5,1.1470666241645813,0.52
6,1.5805299615859985,0.48
7,0.6233376145362854,0.7
8,0.9155202353000641,0.62
9,0.6463682436943055,0.74
10,3.166902265548706,0.47
