round,loss,accuracy
0,1.0978603553771973,0.23
1,1.0935442209243775,0.47
2,3.770453872680664,0.47
3,3.052086925506592,0.47
4,3.101422891616821,0.47
5,1.0381581115722656,0.51
6,1.1214728474617004,0.48
7,0.622065224647522,0.71
8,2.3218282747268675,0.47
9,1.0893062114715577,0.5
10,1.2465256452560425,0.49
0,1.0978603553771973,0.23
1,1.1315119123458863,0.47
2,4.2281649684906,0.47
3,3.180971384048462,0.47
4,2.950396795272827,0.47
5,1.4930704259872436,0.48
6,1.2559035015106201,0.47
7,0.7187726461887359,0.58
8,1.0513210773468018,0.5
9,0.7634012436866761,0.69
10,0.4715805697441101,0.83
0,1.0978603553771973,0.23
1,1.1115398979187012,0.47
2,3.9224109411239625,0.47
3,2.808995833396912,0.47
4,1.8122884559631347,0.47
5,1.6208368730545044,0.48
6,0.613202977180481,0.76
7,0.6536060667037964,0.65
8,1.636141948699951,0.48
9,0.5945342051982879,0.79
10,0.6209447860717774,0.67
0,1.0850448083877564,0.47
1,1.2747722387313842,0.47
2,3.940773992538452,0.47
3,3.7435408210754395,0.47
4,2.370341968536377,0.47
5,1.7251552438735962,0.47
6,1.1996772623062133,0.48
7,0.559237449169159,0.75
8,0.722241073846817,0.64
9,0.559420428276062,0.71
10,0.8509822225570679,0.61
