round,loss,accuracy
0,1.0988187074661255,0.22
1,1.3186939001083373,0.49
2,1.4173454236984253,0.49
3,1.6392946672439574,0.49
4,2.2231325912475586,0.49
5,2.843716926574707,0.49
6,1.3522214937210082,0.57
7,0.8298158526420594,0.75
8,0.5938406467437745,0.78
9,0.7986918389797211,0.74
10,0.5862139070034027,0.84
0,1.0988187074661255,0.22
1,1.429164252281189,0.49
2,1.587443208694458,0.49
3,1.6116312098503114,0.49
4,2.078638849258423,0.49
5,2.640486660003662,0.49
6,1.4211939787864685,0.56
7,0.7287058353424072,0.68
8,0.7075417947769165,0.65
9,0.9304247283935547,0.72
10,0.7539534568786621,0.76
0,1.0950482606887817,0.49
1,1.2957591366767884,0.49
2,1.440713300704956,0.49
3,2.022483024597168,0.49
4,2.3758136415481568,0.49
5,3.1384363174438477,0.49
6,1.2647622370719909,0.55
7,0.7692458987236023,0.7
8,0.6889957010746002,0.7
9,1.0533133506774903,0.7
10,1.3852526807785035,0.66
0,1.0981648683547973,0.29
1,1.3901336097717285,0.49
2,1.341403179168701,0.49
3,1.620559935569763,0.49
4,1.574779031276703,0.49
5,2.3897405958175657,0.49
6,1.322539279460907,0.56
7,1.145326142311096,0.57
8,1.3634526872634887,0.64
9,0.9847053408622741,0.63
10,0.9252589607238769,0.77
0,1.0988187074661255,0.22
1,1.279974081516266,0.49
2,1.2604595446586608,0.49
3,1.308977165222168,0.49
4,1.6363577079772949,0.49
5,2.034106209278107,0.49
6,1.1677086806297303,0.65
7,0.8181022763252258,0.68
8,1.330060305595398,0.65
9,0.8437035942077636,0.73
10,0.7192816686630249,0.77
0,1.0988187074661255,0.22
1,1.1902304339408873,0.49
2,1.207409417629242,0.49
3,1.1406841158866883,0.49
4,1.2684752798080445,0.49
5,1.751947603225708,0.49
6,0.9275238370895386,0.7
7,0.6736819982528687,0.74
8,0.9578477048873901,0.77
9,2.239551124572754,0.63
10,1.069121742248535,0.69
0,1.0988187074661255,0.22
1,1.3248636937141418,0.49
2,1.3409229302406311,0.49
3,1.5362688159942628,0.49
4,1.8329425191879272,0.49
5,1.7770235061645507,0.49
6,1.9302968001365661,0.49
7,0.736866626739502,0.62
8,0.9360651350021363,0.69
9,1.1158134078979491,0.65
10,1.0658804345130921,0.69
