round,loss,accuracy
0,1.0980182456970216,0.47
1,1.5012153434753417,0.47
2,1.4246938347816467,0.47
3,1.1908620119094848,0.47
4,1.3688563656806947,0.47
5,1.5947550749778747,0.47
6,1.2327234947681427,0.56
7,0.6631791394948959,0.76
8,0.6096475952863694,0.77
9,0.5874977743625641,0.75
10,0.579927499294281,0.73
0,1.0946566009521483,0.47
1,1.287352783679962,0.47
2,1.2597197437286376,0.47
3,1.312651152610779,0.47
4,1.5975017857551574,0.47
5,2.6184285640716554,0.47
6,1.0744848537445069,0.53
7,1.2832385277748108,0.64
8,0.8949450838565827,0.68
9,0.8007225787639618,0.71
10,0.8317136526107788,0.71
0,1.0955786943435668,0.47
1,1.3009464502334596,0.47
2,1.253497188091278,0.47
3,1.3586382699012756,0.47
4,1.5681654906272888,0.47
5,2.57810115814209,0.47
6,2.432870273590088,0.48
7,1.4670771074295044,0.63
8,0.7194382670521736,0.72
9,0.896525653898716,0.71
10,1.0729978110920637,0.77
0,1.0984814500808715,0.25
1,1.4301442623138427,0.47
2,1.4764090991020202,0.47
3,1.7739160633087159,0.47
4,1.7460322570800781,0.47
5,2.0605417585372923,0.47
6,1.787283308506012,0.52
7,0.7490292304754257,0.75
8,0.8626461911201477,0.76
9,0.9725281918048858,0.64
10,0.8400644934177399,0.7
0,1.0984814500808715,0.25
1,1.2815920853614806,0.47
2,1.2986592364311218,0.47
3,1.4450336933135985,0.47
4,2.035907802581787,0.47
5,2.800828080177307,0.47
6,2.763140501976013,0.47
7,0.8711918032169342,0.68
8,0.8086539369821548,0.71
9,0.979070360660553,0.65
10,0.7517293798923492,0.74
0,1.0955786943435668,0.47
1,1.3565071535110473,0.47
2,1.1960346078872681,0.47
3,1.3537406611442566,0.47
4,2.5450969409942625,0.47
5,3.7952022457122805,0.47
6,2.105096080303192,0.49
7,0.9293207597732543,0.66
8,0.8941057407855988,0.69
9,1.0082737988233565,0.76
10,0.8749465751647949,0.73
0,1.0984814500808715,0.25
1,1.4023141717910768,0.47
2,1.4654866290092468,0.47
3,1.8863916778564453,0.47
4,2.155099449157715,0.47
5,2.829679126739502,0.47
6,1.0768551898002625,0.58
7,0.6411297452449799,0.72
8,0.6180510139465332,0.78
9,2.1612495517730714,0.58
10,0.8975014734268189,0.71
