round,global_accuracy
0,0.22333333333333333
1,0.4766666666666667
2,0.4766666666666667
3,0.4766666666666667
4,0.4766666666666667
5,0.5366666666666666
6,0.5033333333333333
7,0.6733333333333333
8,0.48
9,0.5066666666666667
10,0.5066666666666667
