round,global_accuracy
0,0.4766666666666667
1,0.4766666666666667
2,0.4766666666666667
3,0.48333333333333334
4,0.65
5,0.63
6,0.5766666666666667
7,0.6866666666666666
8,0.81
9,0.7866666666666666
10,0.7533333333333333
