round,loss,accuracy
0,1.065679144859314,0.5
1,3.3520798969268797,0.5
2,4.0452958106994625,0.5
3,2.7182336711883544,0.51
4,1.1518976068496705,0.68
5,1.0736711025238037,0.59
6,1.3517718839645385,0.64
7,1.1284500932693482,0.68
8,0.5002094379067421,0.85
9,0.8395429754257202,0.76
10,0.6844509172439576,0.78
0,1.1822024154663087,0.23
1,7.655911540985107,0.5
2,0.8705207872390747,0.61
3,1.496943962574005,0.56
4,0.6203295934200287,0.8
5,0.6498658370971679,0.77
6,0.47725035667419435,0.83
7,0.6017173671722412,0.78
8,0.9821606016159058,0.67
9,0.3674054265022278,0.86
10,0.7396548223495484,0.77
0,1.1211793422698975,0.23
1,6.1652658176422115,0.5
2,1.7920356845855714,0.57
3,1.9324836683273316,0.53
4,0.7995645141601563,0.72
5,0.5462580502033234,0.8
6,1.616487169265747,0.52
7,1.2986337184906005,0.62
8,0.602206540107727,0.8
9,0.6379714393615723,0.78
10,0.39397487640380857,0.87
0,1.1211793422698975,0.23
1,2.8734579277038574,0.5
2,1.0962190103530884,0.61
3,3.83268346786499,0.51
4,0.4997822070121765,0.79
5,2.0916295623779297,0.5
6,1.48781352519989,0.67
7,1.155833683013916,0.64
8,2.2232688570022585,0.63
9,0.47692368268966673,0.83
10,0.416435227394104,0.88
0,1.1822024154663087,0.23
1,16.79723268508911,0.5
2,3.918509449958801,0.5
3,6.351809854507446,0.5
4,1.1854973196983338,0.69
5,0.43312841713428496,0.84
6,0.6994245076179504,0.76
7,0.4960316610336304,0.85
8,1.2922297859191894,0.58
9,1.1445198774337768,0.66
10,0.3596538436412811,0.85
0,1.1211793422698975,0.23
1,5.297196111679077,0.5
2,9.028763036727906,0.5
3,3.019650182723999,0.56
4,0.5237809306383133,0.78
5,1.0517642211914062,0.67
6,0.38924955546855927,0.87
7,1.7548005771636963,0.52
8,0.521634803712368,0.83
9,2.2444468116760254,0.45
10,0.48440406799316404,0.83
0,1.1822024154663087,0.23
1,4.341412858963013,0.5
2,11.248851203918457,0.5
3,2.804784960746765,0.59
4,0.8839398562908173,0.68
5,0.48605120480060576,0.86
6,0.8874559497833252,0.67
7,1.8483909034729005,0.49
8,0.39843987464904784,0.88
9,1.8546351432800292,0.54
10,0.8196029758453369,0.78
