round,loss,accuracy
0,1.0974313449859618,0.21
1,1.0410175681114198,0.5
2,3.207842483520508,0.5
3,3.0169741249084474,0.5
4,1.4425278854370118,0.5
5,1.428014476299286,0.51
6,0.5635330057144166,0.74
7,0.535002326965332,0.77
8,0.839673376083374,0.62
9,0.6246175241470336,0.74
10,0.5174466574192047,0.74
0,1.0974313449859618,0.21
1,1.0381699657440187,0.5
2,3.5482210063934327,0.5
3,2.8181309270858765,0.5
4,2.4222488164901734,0.5
5,1.1182417559623719,0.53
6,0.5433326923847198,0.76
7,1.2648038458824158,0.54
8,0.7942411160469055,0.67
9,0.772517294883728,0.65
10,0.5628738617897033,0.72
0,1.0974313449859618,0.21
1,1.0503408241271972,0.5
2,3.696087579727173,0.5
3,3.5220218324661254,0.5
4,2.3603416585922243,0.5
5,0.5882162690162659,0.72
6,1.6295903873443605,0.51
7,1.5495141744613647,0.39
8,0.6010091304779053,0.65
9,0.7266035997867584,0.64
10,1.686259994506836,0.41
0,1.0974313449859618,0.21
1,1.0823501110076905,0.5
2,3.2734467935562135,0.5
3,3.297477140426636,0.5
4,3.204320025444031,0.5
5,1.6619325590133667,0.51
6,0.97600839138031,0.57
7,0.8835915970802307,0.51
8,1.6674135208129883,0.51
9,0.5188482654094696,0.75
10,1.0974873113632202,0.54
0,1.0974313449859618,0.21
1,1.0309109592437744,0.5
2,3.2850775861740114,0.5
3,2.960542984008789,0.5
4,1.5912295722961425,0.5
5,1.1740919876098632,0.55
6,0.8505686461925507,0.62
7,0.5791691672801972,0.7
8,0.5094494533538818,0.75
9,0.5192782700061798,0.73
10,1.3597890949249267,0.53
0,1.0974313449859618,0.21
1,1.062757568359375,0.5
2,3.8457905721664427,0.5
3,2.5246382331848145,0.5
4,1.923595700263977,0.5
5,0.6122913527488708,0.71
6,0.5564855229854584,0.69
7,0.5489535415172577,0.75
8,0.9746560049057007,0.48
9,0.713907083272934,0.64
10,1.0034945964813233,0.55
0,1.0974313449859618,0.21
1,1.0441306304931641,0.5
2,3.3145234394073486,0.5
3,2.485702624320984,0.5
4,2.0000910782814025,0.5
5,0.5759218740463257,0.76
6,0.6811788272857666,0.59
7,1.5786284971237183,0.54
8,0.5764635729789734,0.74
9,0.940835132598877,0.5
10,1.0924394631385803,0.66
