round,global_accuracy
0,0.22333333333333333
1,0.4766666666666667
2,0.4766666666666667
3,0.4766666666666667
4,0.4766666666666667
5,0.4766666666666667
6,0.58
7,0.7566666666666667
8,0.76
9,0.79
10,0.8333333333333334
