round,global_accuracy
0,0.22333333333333333
1,0.48
2,0.48333333333333334
3,0.7866666666666666
4,0.66
5,0.6666666666666666
6,0.7566666666666667
7,0.7333333333333333
8,0.7933333333333333
9,0.79
10,0.7366666666666667
