round,loss,accuracy
0,1.0988876390457154,0.23
1,1.259826250076294,0.47
2,1.335653886795044,0.47
3,1.3025498723983764,0.47
4,1.583908884525299,0.47
5,2.562552638053894,0.47
6,1.2845582270622253,0.51
7,0.5892457604408264,0.76
8,0.7300199699401856,0.73
9,0.5976915454864502,0.81
10,0.6516316342353821,0.79
0,1.0988876390457154,0.23
1,1.4630461597442628,0.47
2,1.5804051446914673,0.47
3,1.6014515161514282,0.47
4,2.4592017412185667,0.47
5,3.3315731287002563,0.47
6,2.0650301504135133,0.48
7,0.7497923374176025,0.74
8,0.5390234124660492,0.78
9,0.6009370660781861,0.79
10,0.38982385635375977,0.82
0,1.0988876390457154,0.23
1,1.3935039377212524,0.47
2,1.3823682498931884,0.47
3,1.637544424533844,0.47
4,1.8329686498641968,0.47
5,3.0887980604171754,0.47
6,1.3363912153244017,0.53
7,0.5382591712474823,0.76
8,0.7879519844055176,0.68
9,0.4566462016105652,0.79
10,0.7356279706954956,0.77
0,1.0988876390457154,0.23
1,1.2660968208312988,0.47
2,1.442157564163208,0.47
3,1.590558602809906,0.47
4,1.886807110309601,0.47
5,3.5380427169799806,0.47
6,3.0919487380981447,0.47
7,0.7650171440839767,0.75
8,0.8317682695388794,0.75
9,1.7188552188873292,0.58
10,1.278821244239807,0.67
