round,loss,accuracy
0,1.1918138599395751,0.22
1,3.684087047576904,0.47
2,11.869222679138183,0.47
3,1.1696377420425415,0.59
4,0.6864804363250733,0.78
5,0.7424315023422241,0.73
6,0.9352780342102051,0.68
7,1.1666328239440917,0.65
8,0.4269107246398926,0.82
9,0.7537982320785522,0.76
10,0.31469006061553956,0.86
0,1.1918138599395751,0.22
1,6.360890865325928,0.47
2,3.5540266466140746,0.47
3,6.253790531158447,0.47
4,0.40739970445632934,0.81
5,0.6991995668411255,0.81
6,1.2022250747680665,0.62
7,0.3588221311569214,0.82
8,0.5643838500976562,0.81
9,0.4778710317611694,0.84
10,0.30968451976776123,0.85
0,1.1918138599395751,0.22
1,4.597239046096802,0.47
2,10.428628311157226,0.47
3,1.127631254196167,0.61
4,0.7180828154087067,0.72
5,0.6448332798480988,0.76
6,0.6305642890930175,0.79
7,1.1541688537597656,0.61
8,0.4911028790473938,0.82
9,1.426926727294922,0.57
10,0.47633776664733884,0.85
0,1.1918138599395751,0.22
1,7.840623779296875,0.47
2,1.415511748790741,0.48
3,2.706982469558716,0.48
4,0.9927973890304566,0.71
5,2.343549175262451,0.53
6,0.4966768527030945,0.78
7,0.7362352657318115,0.74
8,2.427469072341919,0.43
9,0.7663829851150513,0.72
10,0.5275956916809083,0.78
0,1.1918138599395751,0.22
1,3.068821406364441,0.47
2,5.702927484512329,0.47
3,2.5860128736495973,0.47
4,0.7499540162086487,0.74
5,0.7054975152015686,0.75
6,0.9557388925552368,0.68
7,0.40907028436660764,0.84
8,0.7753023910522461,0.76
9,0.3032881009578705,0.9
10,0.5150631189346313,0.82
0,1.1175312042236327,0.22
1,5.936488542556763,0.47
2,5.844689302444458,0.47
3,0.6520819854736328,0.76
4,0.4760265350341797,0.81
5,0.6142732238769532,0.8
6,0.3319321894645691,0.88
7,1.9920425033569336,0.39
8,0.414303674697876,0.83
9,1.0207674884796143,0.7
10,0.42819121837615964,0.87
0,1.1175312042236327,0.22
1,7.191107511520386,0.47
2,7.846396360397339,0.47
3,0.5291512179374694,0.82
4,2.0121903228759765,0.46
5,1.104037456512451,0.6
6,1.7354519844055176,0.55
7,0.6539588069915772,0.72
8,0.6772242593765259,0.75
9,0.5206057214736939,0.83
10,0.5623663139343261,0.81
