round,loss,accuracy
0,1.090398771572957,0.5398230088495575
1,1.642245874995679,0.46017699115044247
2,1.3348562021171098,0.46017699115044247
3,1.5559864044189453,0.46017699115044247
4,2.238678484891368,0.46017699115044247
5,2.2366685782913613,0.46017699115044247
6,0.9108373338142327,0.7522123893805309
7,1.126248570670069,0.40707964601769914
8,0.7567054951085453,0.6814159292035398
9,1.1243990501471326,0.4424778761061947
10,0.6766971908839403,0.7433628318584071
0,1.090398771572957,0.5398230088495575
1,1.7554951389278985,0.46017699115044247
2,1.4368584219333345,0.46017699115044247
3,1.9560999574914444,0.46017699115044247
4,2.2700874193579748,0.46017699115044247
5,3.0013117157252487,0.46017699115044247
6,1.4042958960068965,0.5486725663716814
7,0.7885979508931658,0.46017699115044247
8,0.9651957824166897,0.6371681415929203
9,1.3313939761271518,0.4247787610619469
10,0.5652435100184078,0.7876106194690266
0,1.100943877633694,0.46017699115044247
1,1.5329668500782114,0.46017699115044247
2,1.7117994865484998,0.46017699115044247
3,1.777062576428979,0.46017699115044247
4,2.696937426001625,0.46017699115044247
5,1.389263693210298,0.5929203539823009
6,0.9516285921620057,0.7256637168141593
7,2.409195351389657,0.46017699115044247
8,0.9250001822952676,0.4690265486725664
9,0.5904745464831327,0.8495575221238938
10,0.7242740529828366,0.504424778761062
0,1.090398771572957,0.5398230088495575
1,0.7505001220027957,0.46017699115044247
2,0.7193884047786746,0.46017699115044247
3,0.7858505586607266,0.46017699115044247
4,0.6960893901048508,0.46017699115044247
5,1.2911309436359237,0.46017699115044247
6,1.1100434328602478,0.5309734513274337
7,0.8375056106432349,0.7610619469026548
8,1.6304767321696323,0.7787610619469026
9,0.6013699253048517,0.8407079646017699
10,0.6453801087573566,0.8407079646017699
