round,loss,accuracy
0,1.0985100046793619,0.31333333333333335
1,1.4070482126871744,0.37333333333333335
2,1.3741305287679035,0.37333333333333335
3,1.5069659169514973,0.37333333333333335
4,2.4091140747070314,0.37333333333333335
5,3.280068206787109,0.37333333333333335
6,0.8032464218139649,0.68
7,0.8354336802164714,0.6333333333333333
8,0.4983061345418294,0.7733333333333333
9,0.5107087198893229,0.7866666666666666
10,0.7128000577290853,0.78
0,1.0989464441935222,0.31333333333333335
1,1.7093323262532552,0.37333333333333335
2,1.821687215169271,0.37333333333333335
3,1.6136551157633463,0.37333333333333335
4,1.9274803415934245,0.37333333333333335
5,2.51202392578125,0.37333333333333335
6,2.0963768513997394,0.44
7,1.2063907114664714,0.6533333333333333
8,0.6291278839111328,0.7333333333333333
9,1.1191631189982096,0.64
10,0.566013781229655,0.7866666666666666
0,1.0985100046793619,0.31333333333333335
1,1.6203739674886068,0.37333333333333335
2,1.4423187001546225,0.37333333333333335
3,1.812297337849935,0.37333333333333335
4,2.3866858673095703,0.37333333333333335
5,0.7263335164388021,0.6866666666666666
6,1.149157600402832,0.5466666666666666
7,0.644674186706543,0.74
8,0.8029801940917969,0.6933333333333334
9,0.559090092976888,0.7733333333333333
10,1.0407474517822266,0.7333333333333333
0,1.098020133972168,0.37333333333333335
1,1.5456161244710287,0.37333333333333335
2,1.3988032786051432,0.37333333333333335
3,1.8999830118815104,0.37333333333333335
4,2.988478800455729,0.37333333333333335
5,3.5845414225260415,0.37333333333333335
6,2.9131878662109374,0.49333333333333335
7,1.3088587570190429,0.6533333333333333
8,0.8059168815612793,0.6733333333333333
9,0.7604704634348551,0.8066666666666666
10,0.5232135073343913,0.8333333333333334
