round,loss,accuracy
0,1.0973942279815674,0.22
1,1.082607126235962,0.49
2,3.457654037475586,0.49
3,2.8348335456848144,0.49
4,1.3038144207000733,0.53
5,0.9321766817569732,0.58
6,1.0762849426269532,0.55
7,0.6930487215518951,0.68
8,0.823897374868393,0.67
9,0.5946871399879455,0.68
10,0.7714484202861785,0.71
0,1.0973942279815674,0.22
1,1.0541419076919556,0.49
2,3.7647775173187257,0.49
3,3.147987976074219,0.49
4,1.8651779413223266,0.5
5,1.5604812788963318,0.51
6,2.051277642250061,0.49
7,0.9994469702243804,0.59
8,0.5845506429672241,0.75
9,0.926353497505188,0.65
10,0.6058047974109649,0.77
0,1.079370880126953,0.49
1,1.4584182143211364,0.49
2,4.267170515060425,0.49
3,2.468025498390198,0.49
4,1.0995889961719514,0.53
5,0.7266049528121948,0.66
6,0.882335000038147,0.58
7,0.7106913769245148,0.66
8,1.2859154653549194,0.49
9,0.5410799694061279,0.76
10,1.7873017120361328,0.39
0,1.0973942279815674,0.22
1,1.0459167289733886,0.49
2,3.577889084815979,0.49
3,3.7286803674697877,0.49
4,2.0986022782325744,0.49
5,1.9084440326690675,0.49
6,0.8438819527626038,0.62
7,2.6268944549560547,0.49
8,0.9237703001499176,0.62
9,1.1121033346652984,0.56
10,0.6366794753074646,0.65
0,1.0973942279815674,0.22
1,1.048971219062805,0.49
2,3.2398683500289915,0.49
3,3.362515649795532,0.49
4,2.3219848227500917,0.49
5,0.9768687653541565,0.55
6,0.6627351546287537,0.73
7,0.8818320322036743,0.59
8,0.9724258017539978,0.61
9,0.6938193988800049,0.62
10,0.58327214717865,0.76
0,1.079370880126953,0.49
1,1.6297238492965698,0.49
2,3.770661563873291,0.49
3,3.5278705739974976,0.49
4,2.844703588485718,0.49
5,0.6959539556503296,0.7
6,0.6873021411895752,0.71
7,0.8519420337677002,0.61
8,0.7779104471206665,0.63
9,0.5470383095741272,0.74
10,0.6705335342884063,0.7
0,1.0973942279815674,0.22
1,1.061596965789795,0.49
2,3.7399608087539673,0.49
3,3.1104224729537964,0.49
4,2.4578125286102295,0.49
5,1.1957711327075957,0.53
6,0.7776706743240357,0.72
7,2.29765531539917,0.49
8,2.4481950759887696,0.29
9,0.6431020712852478,0.75
10,0.5301831793785096,0.77
