round,loss,accuracy
0,1.093542022705078,0.38
1,6.997705383300781,0.4
2,3.056255569458008,0.4
3,1.3284152793884276,0.56
4,0.3705232810974121,0.88
5,0.43949993133544923,0.84
6,0.5048341369628906,0.8
7,0.2618751335144043,0.88
8,0.46551210403442383,0.8
9,0.278432035446167,0.92
10,0.30522076606750487,0.84
0,1.170202102661133,0.22
1,3.948213653564453,0.4
2,3.327447280883789,0.44
3,0.9425064468383789,0.7
4,0.46966808319091796,0.78
5,0.7398112869262695,0.8
6,0.2355060863494873,0.9
7,0.3132734966278076,0.86
8,0.21674972534179687,0.94
9,0.6725593948364258,0.76
10,0.2689444351196289,0.9
0,1.164771194458008,0.36
1,9.1473193359375,0.4
2,5.660804443359375,0.4
3,1.3830550765991212,0.52
4,2.2124737548828124,0.5
5,0.2570603656768799,0.92
6,0.11768564224243164,0.96
7,0.32560781478881834,0.88
8,0.26242818832397463,0.9
9,0.8002693176269531,0.74
10,0.3481130599975586,0.92
0,1.1895006561279298,0.22
1,3.6001663970947266,0.4
2,8.040042114257812,0.4
3,1.5098268127441405,0.46
4,0.6719035530090331,0.78
5,0.7566648864746094,0.68
6,1.419966049194336,0.54
7,0.6487372779846191,0.78
8,0.5318706512451172,0.84
9,1.616046085357666,0.68
10,1.497157211303711,0.62
