round,loss,accuracy
0,1.097962875366211,0.21
1,1.1630144548416137,0.49
2,2.9063617467880247,0.49
3,2.6517527961730956,0.49
4,1.7779364109039306,0.49
5,1.0728294849395752,0.5
6,0.5475727140903472,0.77
7,1.3156572771072388,0.52
8,0.5404040512442588,0.78
9,0.6333369255065918,0.75
10,0.9317077624797822,0.62
0,1.0998707151412963,0.3
1,1.7548917055130004,0.49
2,4.8681963920593265,0.49
3,3.5511802291870116,0.49
4,1.3116130352020263,0.5
5,1.154525136947632,0.5
6,0.601265298128128,0.75
7,0.6168063387274743,0.71
8,0.6296019497513771,0.71
9,0.6452251529693603,0.7
10,0.6919655993580818,0.68
0,1.097962875366211,0.21
1,1.4242319107055663,0.49
2,3.891458578109741,0.49
3,2.7142494249343874,0.49
4,0.9431783699989319,0.53
5,0.5516301450133324,0.75
6,0.9408818304538726,0.6
7,0.6036027240753173,0.6
8,0.6663005685806275,0.7
9,0.696845571398735,0.66
10,1.3545346236228943,0.51
0,1.0976189136505128,0.3
1,1.0859293198585511,0.49
2,3.1873347043991087,0.49
3,3.6011006879806517,0.49
4,2.695164918899536,0.49
5,1.1476071715354919,0.49
6,1.2158199381828307,0.49
7,1.390503318309784,0.5
8,0.7617704671621323,0.67
9,0.670173458456993,0.63
10,0.5649209833145141,0.72
