round,loss,accuracy
0,1.0980375480651856,0.31
1,0.8735263395309448,0.54
2,0.8845924353599548,0.65
3,0.6578312826156616,0.78
4,0.5972938966751099,0.78
5,0.510790250301361,0.82
6,0.45198418617248537,0.86
7,0.46542325496673587,0.82
8,0.43478325366973875,0.86
9,0.38568620681762694,0.88
10,0.5049226486682892,0.81
0,1.0980375480651856,0.31
1,1.027549433708191,0.45
2,0.758203501701355,0.61
3,0.6918428611755371,0.76
4,0.5957750034332275,0.81
5,0.5735265707969666,0.79
0,1.0753234934806823,0.46
1,0.9457792043685913,0.53
2,0.8164171648025512,0.64
3,1.0650978469848633,0.33
4,0.7919888305664062,0.7
5,0.7346780586242676,0.73
6,0.6284542560577393,0.76
7,0.6450990581512451,0.79
8,0.6584533190727234,0.68
9,0.5194789218902588,0.83
10,0.4709131193161011,0.84
0,1.1072725868225097,0.31
1,0.7680142021179199,0.66
2,0.7864071202278137,0.75
3,0.5946197915077209,0.73
4,0.5350050640106201,0.82
5,0.5106309735774994,0.78
6,0.4424422669410706,0.83
7,0.42748648405075074,0.83
8,0.45229402303695676,0.84
9,0.3937856125831604,0.85
10,0.3895607054233551,0.84
0,1.0980375480651856,0.31
1,0.9708889150619506,0.54
2,0.8078285646438599,0.65
3,0.7479508233070373,0.67
4,0.6082898998260498,0.71
5,0.5401935505867005,0.77
6,0.5331962919235229,0.76
7,0.47974443912506104,0.82
8,0.43558540582656863,0.82
9,0.4097768306732178,0.83
10,0.45530047655105593,0.82
0,1.087742805480957,0.35
1,0.9286747789382934,0.64
2,0.8214826107025146,0.61
3,0.6582432842254639,0.71
4,0.6699722814559936,0.72
5,0.6307026863098144,0.77
6,0.5454405260086059,0.81
7,0.5602836084365844,0.79
8,0.46395127058029173,0.84
9,0.46734391927719116,0.84
10,0.4803150725364685,0.84
0,1.085200204849243,0.46
1,0.8920184206962586,0.57
2,1.0394383335113526,0.41
3,0.7296039819717407,0.77
4,0.7091782283782959,0.75
5,0.6688356852531433,0.82
6,0.5577639484405518,0.81
7,0.5889519095420838,0.79
8,0.4705114245414734,0.8
9,0.517387056350708,0.82
10,0.4689833211898804,0.81
0,1.1357984685897826,0.21
1,1.1505270576477051,0.26
2,0.9516636991500854,0.5
3,0.9557681632041931,0.54
4,0.7208195972442627,0.71
5,0.6810406088829041,0.75
6,0.5784492945671081,0.77
7,0.5440734195709228,0.77
8,0.4862413477897644,0.77
9,0.5659915924072265,0.77
10,0.47118196725845335,0.81
0,1.087742805480957,0.35
1,1.1360405230522155,0.59
0,1.0980375480651856,0.31
1,0.8284945201873779,0.58
2,0.7902230167388916,0.65
3,0.7012982988357543,0.7
4,0.5933400225639344,0.74
5,0.48247098445892334,0.84
6,0.488468132019043,0.83
7,0.4723325562477112,0.82
8,0.4193689799308777,0.84
9,0.39520509481430055,0.87
10,0.45328853726387025,0.8
0,1.0980375480651856,0.31
1,1.27754287481308,0.57
2,0.7270422339439392,0.71
3,0.694793028831482,0.74
4,0.550774450302124,0.8
5,0.5179392790794373,0.81
6,0.4886021184921265,0.81
7,0.546951768398285,0.77
8,0.435512490272522,0.82
9,0.3934702694416046,0.84
10,0.40439722895622254,0.83
0,1.087742805480957,0.35
1,0.9917824649810791,0.52
2,0.7758546113967896,0.77
3,0.7079557991027832,0.73
4,0.6168217897415161,0.77
5,0.5802086901664734,0.77
6,0.5041876363754273,0.81
7,0.4891122150421143,0.73
8,0.4567363500595093,0.79
9,0.4279321551322937,0.82
10,0.45260520696640016,0.83
0,1.1006054878234863,0.43
1,0.9095026803016663,0.63
2,0.7212080597877503,0.7
3,0.7510138034820557,0.73
4,0.5812585616111755,0.82
5,0.5728121674060822,0.78
6,0.541515748500824,0.78
7,0.5431184673309326,0.81
8,0.48669914722442625,0.83
9,0.43938976764678955,0.81
10,0.3951344275474548,0.82
0,1.0980375480651856,0.31
1,1.091601619720459,0.5
2,0.7820710849761963,0.65
3,0.7058355259895325,0.76
4,0.6016864943504333,0.8
5,0.5419670724868775,0.81
6,0.5092524790763855,0.83
7,0.4943924307823181,0.81
8,0.48324376344680786,0.77
9,0.5377253770828248,0.74
10,0.41426400184631346,0.84
0,1.0980375480651856,0.31
1,0.8830410385131836,0.57
2,0.7489460110664368,0.63
3,0.7153501462936401,0.68
4,0.6323802161216736,0.76
5,0.6005646085739136,0.79
6,0.5273629641532898,0.83
7,0.4510090446472168,0.85
8,0.4761267113685608,0.81
9,0.4240140509605408,0.84
10,0.4265329599380493,0.86
0,1.0980375480651856,0.31
1,0.9036634922027588,0.56
2,0.7526205921173096,0.78
3,0.6638347434997559,0.74
4,0.6264449405670166,0.75
5,0.6137783479690552,0.76
6,0.4845469641685486,0.82
7,0.5221384143829346,0.82
8,0.44211875677108764,0.81
9,0.4171854734420776,0.86
10,0.447798091173172,0.84
0,1.0980375480651856,0.31
1,0.786647560596466,0.72
2,0.7054841446876526,0.79
3,0.6560376071929932,0.77
4,0.6093016743659974,0.76
5,0.5501919150352478,0.75
6,0.448753080368042,0.83
7,0.5114633893966675,0.79
8,0.4322366285324097,0.83
9,0.43262804627418516,0.83
10,0.3891881489753723,0.84
0,1.0980375480651856,0.31
1,0.9753652954101563,0.51
2,0.8382244288921357,0.58
3,0.7021593451499939,0.75
4,0.6268935751914978,0.77
5,0.5240816235542297,0.84
6,0.689000551700592,0.66
7,0.5121890306472778,0.81
8,0.4424049973487854,0.86
9,0.5166548991203308,0.8
10,0.4385097503662109,0.82
