round,global_accuracy
0,0.29
1,0.4166666666666667
2,0.4166666666666667
3,0.5066666666666667
4,0.78
5,0.8166666666666667
6,0.7633333333333333
7,0.9133333333333333
8,0.78
9,0.89
10,0.7966666666666666
