round,client_id,accuracy,loss
0,0,0.22,1.1918138599395751
0,1,0.22,1.1957195091247559
0,2,0.22,1.1936681032180787
1,0,0.47,3.684087047576904
1,1,0.47,3.72828414440155
1,2,0.47,3.7170341920852663
2,0,0.47,11.869222679138183
2,1,0.47,12.008848037719726
2,2,0.47,11.99099118232727
3,0,0.59,1.1696377420425415
3,1,0.59,1.3095294809341431
3,2,0.57,1.261572847366333
4,0,0.78,0.6864804363250733
4,1,0.75,0.7488003492355346
4,2,0.72,0.7191143107414245
5,0,0.73,0.7424315023422241
5,1,0.67,1.062738389968872
5,2,0.67,0.9224822854995728
6,0,0.68,0.9352780342102051
6,1,0.64,1.0674881553649902
6,2,0.68,1.1850848913192749
7,0,0.65,1.1666328239440917
7,1,0.62,1.567188024520874
7,2,0.61,1.5687260007858277
8,0,0.82,0.4269107246398926
8,1,0.81,0.4471518349647522
8,2,0.86,0.47594886302948
9,0,0.76,0.7537982320785522
9,1,0.71,1.0990514755249023
9,2,0.68,0.9869381523132325
10,0,0.86,0.31469006061553956
10,1,0.9,0.23188332796096803
10,2,0.88,0.3378437674045563
