round,loss,accuracy
0,1.0965704727172851,0.31
1,0.9496715235710144,0.58
2,0.8228009176254273,0.7
3,0.6696900677680969,0.69
4,0.710314370393753,0.72
5,0.516882273554802,0.78
6,0.5307104659080505,0.8
7,0.45493669986724855,0.79
8,0.47270005822181704,0.82
9,0.41456439793109895,0.88
10,0.47922594726085666,0.76
0,1.0965704727172851,0.31
1,0.9089690518379211,0.61
2,0.8078430819511414,0.72
3,0.7025774717330933,0.68
4,0.5961135149002075,0.79
5,0.6070085787773132,0.77
6,0.4750403892993927,0.84
7,0.4559554839134216,0.86
8,0.439345691204071,0.85
9,0.42494028091430663,0.86
10,0.4400925534963608,0.84
0,1.0965704727172851,0.31
1,0.8745255255699158,0.65
2,0.7839772188663483,0.69
3,0.6848254346847534,0.73
4,0.6412121653556824,0.73
5,0.5222934484481812,0.85
6,0.5106073570251465,0.86
7,0.538440596461296,0.76
8,0.4847666072845459,0.84
9,0.4527071309089661,0.84
10,0.4774131405353546,0.81
0,1.0905217218399048,0.34
1,0.984546513557434,0.54
2,0.8026646089553833,0.76
3,0.6716034436225891,0.7
4,0.5512888246774673,0.78
5,0.5062838590145111,0.81
6,0.47321352183818816,0.82
7,0.5113711531460285,0.8
8,0.4180801582336426,0.86
9,0.5050115686655045,0.77
10,0.3360850620269775,0.87
